order_id,product_id,quantity,unit_price,discount
ORD-02290,PROD-0116,7,134.64,0.0
ORD-02291,PROD-0008,1,224.41,0.05
ORD-02292,PROD-0055,5,64.0,0.1
ORD-02292,PROD-0115,2,129.13,0.05
ORD-02293,PROD-0014,1,22.81,0.25
ORD-02293,PROD-0033,1,74.33,0.1
ORD-02293,PROD-0062,2,68.16,0.0
ORD-02293,PROD-0108,1,103.9,0.0
ORD-02294,PROD-0030,1,57.35,0.05
ORD-02294,PROD-0053,1,76.69,0.05
ORD-02294,PROD-0071,4,103.4,0.0
ORD-02295,PROD-0014,1,22.81,0.15
ORD-02295,PROD-0019,1,344.72,0.0
ORD-02295,PROD-0058,3,52.43,0.15
ORD-02296,PROD-0092,1,172.48,0.0
ORD-02297,PROD-0039,1,386.21,0.05
ORD-02298,PROD-0045,5,49.53,0.1
ORD-02298,PROD-0069,2,203.59,0.1
ORD-02299,PROD-0026,4,289.77,0.05
ORD-02299,PROD-0043,8,81.04,0.1
ORD-02300,PROD-0020,4,43.92,0.05
ORD-02300,PROD-0056,1,6.43,0.05
ORD-02300,PROD-0106,3,24.47,0.1
ORD-02301,PROD-0040,3,623.68,0.0
ORD-02301,PROD-0043,1,81.04,0.0
ORD-02302,PROD-0003,4,81.36,0.05
ORD-02302,PROD-0005,2,34.21,0.0
ORD-02302,PROD-0084,4,238.67,0.1
ORD-02302,PROD-0096,5,33.06,0.05
ORD-02303,PROD-0009,1,122.59,0.05
ORD-02303,PROD-0023,5,248.85,0.15
ORD-02303,PROD-0041,3,37.4,0.1
ORD-02303,PROD-0101,2,92.55,0.1
ORD-02304,PROD-0009,1,122.59,0.05
ORD-02305,PROD-0053,2,76.69,0.0
ORD-02305,PROD-0117,1,59.3,0.0
ORD-02306,PROD-0023,4,248.85,0.05
ORD-02307,PROD-0073,2,85.44,0.0
ORD-02307,PROD-0075,6,207.96,0.2
ORD-02308,PROD-0004,6,350.21,0.15
ORD-02308,PROD-0018,1,252.09,0.05
ORD-02308,PROD-0028,1,173.49,0.2
ORD-02308,PROD-0060,5,46.33,0.1
ORD-02309,PROD-0120,6,72.62,0.05
ORD-02310,PROD-0066,3,239.7,0.2
ORD-02310,PROD-0077,3,252.19,0.15
ORD-02311,PROD-0065,4,42.62,0.0
ORD-02311,PROD-0069,3,203.59,0.0
ORD-02311,PROD-0081,5,167.73,0.0
ORD-02312,PROD-0098,1,232.83,0.15
ORD-02313,PROD-0057,2,85.49,0.15
ORD-02313,PROD-0065,3,42.62,0.0
ORD-02314,PROD-0012,1,118.44,0.05
ORD-02314,PROD-0086,5,221.68,0.0
ORD-02315,PROD-0021,5,321.01,0.15
ORD-02315,PROD-0120,3,72.62,0.05
ORD-02316,PROD-0060,4,46.33,0.05
ORD-02316,PROD-0093,8,213.7,0.15
ORD-02317,PROD-0030,1,57.35,0.15
ORD-02317,PROD-0092,1,172.48,0.05
ORD-02318,PROD-0023,5,248.85,0.05
ORD-02318,PROD-0032,3,300.73,0.1
ORD-02319,PROD-0059,5,88.97,0.1
ORD-02319,PROD-0075,3,207.96,0.0
ORD-02319,PROD-0103,3,39.33,0.15
ORD-02320,PROD-0032,2,300.73,0.0
ORD-02320,PROD-0070,4,225.17,0.15
ORD-02321,PROD-0044,1,9.04,0.0
ORD-02322,PROD-0017,7,271.38,0.1
ORD-02322,PROD-0070,1,225.17,0.2
ORD-02323,PROD-0006,6,149.77,0.0
ORD-02324,PROD-0057,1,85.49,0.0
ORD-02324,PROD-0074,1,49.38,0.2
ORD-02324,PROD-0078,5,242.21,0.0
ORD-02325,PROD-0085,4,15.51,0.05
ORD-02326,PROD-0093,2,213.7,0.0
ORD-02327,PROD-0013,2,341.17,0.1
ORD-02327,PROD-0052,1,34.51,0.0
ORD-02328,PROD-0041,4,37.4,0.0
ORD-02328,PROD-0055,3,64.0,0.15
ORD-02329,PROD-0062,7,68.16,0.0
ORD-02329,PROD-0115,3,129.13,0.1
ORD-02329,PROD-0117,3,59.3,0.05
ORD-02330,PROD-0001,5,101.47,0.0
ORD-02330,PROD-0052,2,34.51,0.15
ORD-02330,PROD-0060,1,46.33,0.0
ORD-02330,PROD-0111,2,17.21,0.05
ORD-02331,PROD-0034,2,123.52,0.1
ORD-02331,PROD-0070,3,225.17,0.15
ORD-02332,PROD-0049,5,82.88,0.0
ORD-02332,PROD-0065,3,42.62,0.1
ORD-02333,PROD-0016,3,349.12,0.1
ORD-02334,PROD-0032,6,300.73,0.0
ORD-02334,PROD-0049,1,82.88,0.05
ORD-02334,PROD-0090,1,235.91,0.05
ORD-02334,PROD-0119,2,153.1,0.1
ORD-02335,PROD-0083,1,228.1,0.05
ORD-02335,PROD-0091,1,213.39,0.05
ORD-02336,PROD-0074,3,49.38,0.05
ORD-02336,PROD-0084,2,238.67,0.0
ORD-02337,PROD-0036,3,441.84,0.05
ORD-02337,PROD-0111,5,17.21,0.1
ORD-02338,PROD-0002,5,124.53,0.15
ORD-02339,PROD-0069,1,203.59,0.05
ORD-02339,PROD-0115,7,129.13,0.1
ORD-02340,PROD-0017,1,271.38,0.1
ORD-02341,PROD-0024,2,332.34,0.0
ORD-02341,PROD-0054,3,54.96,0.05
ORD-02341,PROD-0099,1,122.4,0.1
ORD-02342,PROD-0024,1,332.34,0.0
ORD-02343,PROD-0040,1,623.68,0.0
ORD-02343,PROD-0052,1,34.51,0.0
ORD-02343,PROD-0061,1,132.61,0.0
ORD-02344,PROD-0033,5,74.33,0.1
ORD-02344,PROD-0069,8,203.59,0.0
ORD-02345,PROD-0062,1,68.16,0.15
ORD-02345,PROD-0064,7,239.47,0.05
ORD-02345,PROD-0072,5,108.9,0.0
ORD-02345,PROD-0092,1,172.48,0.05
ORD-02346,PROD-0022,4,618.78,0.15
ORD-02346,PROD-0082,1,177.09,0.05
ORD-02346,PROD-0110,5,115.09,0.0
ORD-02347,PROD-0050,3,89.69,0.2
ORD-02347,PROD-0094,4,69.53,0.0
ORD-02347,PROD-0111,3,17.21,0.05
ORD-02348,PROD-0030,7,57.35,0.0
ORD-02348,PROD-0089,3,180.92,0.15
ORD-02348,PROD-0097,2,97.54,0.1
ORD-02349,PROD-0044,1,9.04,0.0
ORD-02349,PROD-0095,6,23.73,0.0
ORD-02350,PROD-0069,4,203.59,0.1
ORD-02350,PROD-0079,3,65.81,0.15
ORD-02351,PROD-0032,3,300.73,0.1
ORD-02351,PROD-0038,1,539.34,0.1
ORD-02351,PROD-0086,1,221.68,0.0
ORD-02352,PROD-0002,2,124.53,0.0
ORD-02352,PROD-0046,3,89.97,0.0
ORD-02352,PROD-0092,5,172.48,0.05
ORD-02353,PROD-0078,8,242.21,0.2
ORD-02354,PROD-0030,5,57.35,0.15
ORD-02354,PROD-0043,1,81.04,0.15
ORD-02355,PROD-0037,2,547.68,0.2
ORD-02355,PROD-0065,3,42.62,0.0
ORD-02356,PROD-0034,1,123.52,0.05
ORD-02356,PROD-0055,5,64.0,0.15
ORD-02357,PROD-0002,2,124.53,0.1
ORD-02357,PROD-0014,6,22.81,0.25
ORD-02357,PROD-0071,3,103.4,0.1
ORD-02358,PROD-0033,3,74.33,0.05
ORD-02358,PROD-0112,3,39.72,0.05
ORD-02359,PROD-0008,5,224.41,0.0
ORD-02359,PROD-0077,3,252.19,0.1
ORD-02359,PROD-0089,2,180.92,0.2
ORD-02360,PROD-0012,5,118.44,0.2
ORD-02361,PROD-0027,5,475.67,0.1
ORD-02362,PROD-0014,8,22.81,0.3
ORD-02362,PROD-0020,3,43.92,0.05
ORD-02363,PROD-0066,1,239.7,0.1
ORD-02363,PROD-0067,1,90.9,0.05
ORD-02363,PROD-0111,6,17.21,0.0
ORD-02363,PROD-0119,1,153.1,0.0
ORD-02364,PROD-0015,5,412.99,0.05
ORD-02364,PROD-0049,1,82.88,0.0
ORD-02365,PROD-0011,5,199.78,0.0
ORD-02366,PROD-0071,2,103.4,0.0
ORD-02367,PROD-0036,1,441.84,0.0
ORD-02367,PROD-0062,5,68.16,0.1
ORD-02367,PROD-0101,2,92.55,0.1
ORD-02368,PROD-0026,4,289.77,0.2
ORD-02369,PROD-0036,3,441.84,0.05
ORD-02369,PROD-0043,1,81.04,0.0
ORD-02369,PROD-0096,4,33.06,0.05
ORD-02370,PROD-0039,1,386.21,0.05
ORD-02370,PROD-0048,7,26.92,0.2
ORD-02370,PROD-0051,5,76.8,0.1
ORD-02370,PROD-0118,4,20.34,0.15
ORD-02371,PROD-0035,1,605.6,0.2
ORD-02371,PROD-0061,1,132.61,0.05
ORD-02371,PROD-0080,1,53.84,0.05
ORD-02371,PROD-0099,2,122.4,0.05
ORD-02372,PROD-0050,2,89.69,0.0
ORD-02372,PROD-0078,1,242.21,0.05
ORD-02373,PROD-0085,1,15.51,0.0
ORD-02373,PROD-0088,3,225.31,0.1
ORD-02374,PROD-0059,6,88.97,0.0
ORD-02375,PROD-0113,4,38.39,0.2
ORD-02376,PROD-0002,1,124.53,0.15
ORD-02376,PROD-0039,6,386.21,0.05
ORD-02376,PROD-0049,8,82.88,0.05
ORD-02377,PROD-0016,3,349.12,0.0
ORD-02377,PROD-0059,1,88.97,0.1
ORD-02378,PROD-0070,4,225.17,0.1
ORD-02379,PROD-0018,2,252.09,0.0
ORD-02379,PROD-0056,3,6.43,0.05
ORD-02380,PROD-0034,3,123.52,0.1
ORD-02380,PROD-0114,6,46.53,0.0
ORD-02380,PROD-0117,4,59.3,0.05
ORD-02381,PROD-0017,1,271.38,0.15
ORD-02381,PROD-0065,1,42.62,0.05
ORD-02382,PROD-0009,1,122.59,0.1
ORD-02382,PROD-0052,1,34.51,0.0
ORD-02382,PROD-0081,2,167.73,0.0
ORD-02383,PROD-0021,6,321.01,0.2
ORD-02384,PROD-0105,2,65.54,0.05
ORD-02384,PROD-0117,3,59.3,0.0
ORD-02385,PROD-0070,4,225.17,0.0
ORD-02385,PROD-0102,4,121.36,0.0
ORD-02385,PROD-0119,1,153.1,0.1
ORD-02385,PROD-0120,7,72.62,0.1
ORD-02386,PROD-0060,6,46.33,0.0
ORD-02387,PROD-0030,1,57.35,0.0
ORD-02387,PROD-0047,2,12.61,0.1
ORD-02387,PROD-0096,7,33.06,0.15
ORD-02388,PROD-0001,6,101.47,0.1
ORD-02388,PROD-0033,3,74.33,0.0
ORD-02388,PROD-0062,3,68.16,0.15
ORD-02389,PROD-0073,3,85.44,0.05
ORD-02390,PROD-0033,1,74.33,0.1
ORD-02390,PROD-0077,2,252.19,0.05
ORD-02391,PROD-0061,1,132.61,0.0
ORD-02392,PROD-0005,1,34.21,0.05
ORD-02392,PROD-0034,3,123.52,0.05
ORD-02392,PROD-0043,1,81.04,0.0
ORD-02393,PROD-0033,1,74.33,0.05
ORD-02393,PROD-0047,3,12.61,0.15
ORD-02393,PROD-0057,1,85.49,0.15
ORD-02394,PROD-0025,8,405.16,0.15
ORD-02394,PROD-0058,3,52.43,0.2
ORD-02394,PROD-0076,7,172.3,0.05
ORD-02395,PROD-0118,8,20.34,0.15
ORD-02396,PROD-0007,5,117.78,0.3
ORD-02396,PROD-0058,4,52.43,0.05
ORD-02397,PROD-0021,4,321.01,0.1
ORD-02397,PROD-0024,1,332.34,0.1
ORD-02397,PROD-0027,1,475.67,0.15
ORD-02397,PROD-0073,6,85.44,0.0
ORD-02398,PROD-0011,1,199.78,0.2
ORD-02398,PROD-0013,4,341.17,0.15
ORD-02398,PROD-0060,1,46.33,0.0
ORD-02399,PROD-0090,1,235.91,0.1
ORD-02400,PROD-0035,8,605.6,0.3
ORD-02400,PROD-0090,4,235.91,0.0
ORD-02400,PROD-0120,7,72.62,0.1
ORD-02401,PROD-0111,2,17.21,0.1
ORD-02402,PROD-0024,3,332.34,0.1
ORD-02402,PROD-0117,1,59.3,0.1
ORD-02402,PROD-0120,6,72.62,0.2
ORD-02403,PROD-0013,4,341.17,0.15
ORD-02403,PROD-0057,7,85.49,0.1
ORD-02403,PROD-0098,2,232.83,0.05
ORD-02404,PROD-0097,5,97.54,0.0
ORD-02405,PROD-0002,7,124.53,0.15
ORD-02405,PROD-0027,2,475.67,0.05
ORD-02405,PROD-0093,1,213.7,0.05
ORD-02405,PROD-0099,4,122.4,0.05
ORD-02406,PROD-0013,8,341.17,0.05
ORD-02406,PROD-0029,3,215.51,0.15
ORD-02407,PROD-0019,1,344.72,0.0
ORD-02407,PROD-0044,3,9.04,0.15
ORD-02407,PROD-0073,1,85.44,0.05
ORD-02407,PROD-0088,1,225.31,0.05
ORD-02408,PROD-0010,2,30.5,0.05
ORD-02408,PROD-0070,2,225.17,0.1
ORD-02409,PROD-0114,7,46.53,0.1
ORD-02410,PROD-0001,1,101.47,0.05
ORD-02410,PROD-0003,2,81.36,0.0
ORD-02410,PROD-0029,4,215.51,0.15
ORD-02410,PROD-0111,2,17.21,0.05
ORD-02411,PROD-0017,2,271.38,0.0
ORD-02411,PROD-0116,2,134.64,0.0
ORD-02412,PROD-0020,2,43.92,0.0
ORD-02412,PROD-0100,1,134.68,0.0
ORD-02413,PROD-0006,6,149.77,0.05
ORD-02413,PROD-0087,4,59.25,0.05
ORD-02413,PROD-0108,2,103.9,0.0
ORD-02414,PROD-0051,2,76.8,0.1
ORD-02415,PROD-0043,2,81.04,0.05
ORD-02415,PROD-0059,5,88.97,0.05
ORD-02415,PROD-0097,1,97.54,0.0
ORD-02415,PROD-0117,6,59.3,0.05
ORD-02416,PROD-0108,1,103.9,0.1
ORD-02417,PROD-0067,1,90.9,0.05
ORD-02418,PROD-0045,5,49.53,0.0
ORD-02419,PROD-0013,4,341.17,0.0
ORD-02419,PROD-0078,6,242.21,0.1
ORD-02419,PROD-0083,2,228.1,0.15
ORD-02419,PROD-0102,5,121.36,0.05
ORD-02421,PROD-0060,4,46.33,0.0
ORD-02421,PROD-0096,4,33.06,0.05
ORD-02422,PROD-0031,3,193.53,0.05
ORD-02422,PROD-0044,3,9.04,0.1
ORD-02422,PROD-0062,7,68.16,0.05
ORD-02422,PROD-0118,3,20.34,0.0
ORD-02423,PROD-0113,2,38.39,0.0
ORD-02424,PROD-0001,1,101.47,0.0
ORD-02424,PROD-0007,2,117.78,0.1
ORD-02425,PROD-0036,2,441.84,0.2
ORD-02426,PROD-0009,3,122.59,0.1
ORD-02426,PROD-0047,4,12.61,0.1
ORD-02426,PROD-0054,4,54.96,0.1
ORD-02427,PROD-0092,4,172.48,0.0
ORD-02428,PROD-0017,1,271.38,0.05
ORD-02428,PROD-0090,1,235.91,0.15
ORD-02428,PROD-0113,4,38.39,0.05
ORD-02429,PROD-0001,8,101.47,0.0
ORD-02429,PROD-0088,4,225.31,0.05
ORD-02430,PROD-0069,4,203.59,0.1
ORD-02430,PROD-0079,1,65.81,0.1
ORD-02431,PROD-0010,1,30.5,0.15
ORD-02431,PROD-0061,3,132.61,0.2
ORD-02431,PROD-0096,2,33.06,0.15
ORD-02432,PROD-0095,3,23.73,0.0
ORD-02433,PROD-0016,2,349.12,0.05
ORD-02433,PROD-0026,3,289.77,0.05
ORD-02433,PROD-0054,2,54.96,0.15
ORD-02434,PROD-0030,4,57.35,0.15
ORD-02435,PROD-0039,2,386.21,0.1
ORD-02435,PROD-0075,1,207.96,0.1
ORD-02436,PROD-0025,2,405.16,0.0
ORD-02436,PROD-0099,4,122.4,0.05
ORD-02437,PROD-0018,2,252.09,0.0
ORD-02437,PROD-0050,6,89.69,0.0
ORD-02437,PROD-0056,1,6.43,0.05
ORD-02438,PROD-0020,3,43.92,0.15
ORD-02438,PROD-0087,1,59.25,0.05
ORD-02439,PROD-0080,2,53.84,0.1
ORD-02439,PROD-0088,1,225.31,0.1
ORD-02440,PROD-0026,7,289.77,0.0
ORD-02440,PROD-0029,6,215.51,0.1
ORD-02440,PROD-0034,3,123.52,0.1
ORD-02441,PROD-0029,7,215.51,0.0
ORD-02441,PROD-0031,1,193.53,0.15
ORD-02442,PROD-0052,4,34.51,0.05
ORD-02442,PROD-0064,2,239.47,0.15
ORD-02442,PROD-0068,1,156.65,0.2
ORD-02443,PROD-0076,6,172.3,0.1
ORD-02443,PROD-0092,2,172.48,0.1
ORD-02444,PROD-0061,2,132.61,0.05
ORD-02444,PROD-0110,4,115.09,0.1
ORD-02445,PROD-0023,2,248.85,0.05
ORD-02446,PROD-0040,2,623.68,0.05
ORD-02446,PROD-0080,1,53.84,0.05
ORD-02446,PROD-0118,1,20.34,0.1
ORD-02446,PROD-0120,3,72.62,0.1
ORD-02447,PROD-0059,6,88.97,0.0
ORD-02448,PROD-0024,2,332.34,0.15
ORD-02449,PROD-0026,7,289.77,0.1
ORD-02449,PROD-0075,1,207.96,0.15
ORD-02450,PROD-0053,4,76.69,0.0
ORD-02450,PROD-0058,1,52.43,0.1
ORD-02450,PROD-0073,1,85.44,0.2
ORD-02451,PROD-0022,2,618.78,0.0
ORD-02451,PROD-0046,2,89.97,0.05
ORD-02451,PROD-0106,1,24.47,0.0
ORD-02451,PROD-0118,1,20.34,0.15
ORD-02452,PROD-0065,5,42.62,0.1
ORD-02452,PROD-0116,5,134.64,0.0
ORD-02453,PROD-0083,2,228.1,0.05
ORD-02453,PROD-0105,6,65.54,0.05
ORD-02453,PROD-0112,4,39.72,0.1
ORD-02453,PROD-0120,4,72.62,0.0
ORD-02454,PROD-0025,1,405.16,0.0
ORD-02454,PROD-0060,1,46.33,0.1
ORD-02455,PROD-0119,7,153.1,0.0
ORD-02456,PROD-0023,2,248.85,0.05
ORD-02456,PROD-0062,4,68.16,0.0
ORD-02456,PROD-0088,5,225.31,0.0
ORD-02456,PROD-0110,1,115.09,0.05
ORD-02457,PROD-0051,8,76.8,0.15
ORD-02457,PROD-0068,1,156.65,0.0
ORD-02457,PROD-0098,3,232.83,0.0
ORD-02457,PROD-0104,3,154.09,0.05
ORD-02458,PROD-0024,1,332.34,0.05
ORD-02458,PROD-0077,3,252.19,0.1
ORD-02458,PROD-0083,3,228.1,0.0
ORD-02459,PROD-0020,3,43.92,0.1
ORD-02460,PROD-0023,2,248.85,0.1
ORD-02460,PROD-0078,1,242.21,0.05
ORD-02461,PROD-0045,1,49.53,0.0
ORD-02461,PROD-0065,8,42.62,0.05
ORD-02462,PROD-0016,3,349.12,0.0
ORD-02462,PROD-0098,5,232.83,0.05
ORD-02463,PROD-0083,5,228.1,0.1
ORD-02464,PROD-0024,1,332.34,0.15
ORD-02464,PROD-0091,4,213.39,0.15
ORD-02465,PROD-0052,2,34.51,0.0
ORD-02466,PROD-0019,2,344.72,0.2
ORD-02466,PROD-0020,3,43.92,0.1
ORD-02466,PROD-0021,2,321.01,0.3
ORD-02466,PROD-0089,6,180.92,0.05
ORD-02467,PROD-0023,6,248.85,0.2
ORD-02467,PROD-0024,1,332.34,0.0
ORD-02467,PROD-0111,4,17.21,0.05
ORD-02468,PROD-0107,3,75.08,0.1
ORD-02468,PROD-0115,5,129.13,0.0
ORD-02469,PROD-0014,2,22.81,0.25
ORD-02469,PROD-0036,1,441.84,0.05
ORD-02469,PROD-0106,7,24.47,0.1
ORD-02470,PROD-0100,2,134.68,0.05
ORD-02471,PROD-0107,4,75.08,0.1
ORD-02472,PROD-0041,1,37.4,0.1
ORD-02472,PROD-0047,1,12.61,0.0
ORD-02473,PROD-0010,3,30.5,0.15
ORD-02474,PROD-0012,3,118.44,0.0
ORD-02474,PROD-0049,2,82.88,0.0
ORD-02474,PROD-0074,2,49.38,0.05
ORD-02474,PROD-0093,2,213.7,0.0
ORD-02475,PROD-0002,1,124.53,0.15
ORD-02476,PROD-0010,7,30.5,0.05
ORD-02477,PROD-0005,1,34.21,0.0
ORD-02477,PROD-0052,3,34.51,0.05
ORD-02478,PROD-0017,2,271.38,0.05
ORD-02478,PROD-0024,2,332.34,0.1
ORD-02478,PROD-0057,3,85.49,0.05
ORD-02478,PROD-0084,3,238.67,0.1
ORD-02479,PROD-0081,4,167.73,0.15
ORD-02480,PROD-0025,2,405.16,0.0
ORD-02480,PROD-0040,4,623.68,0.05
ORD-02480,PROD-0043,1,81.04,0.05
ORD-02481,PROD-0004,2,350.21,0.1
ORD-02481,PROD-0100,2,134.68,0.0
ORD-02482,PROD-0054,7,54.96,0.05
ORD-02483,PROD-0039,2,386.21,0.05
ORD-02483,PROD-0074,2,49.38,0.15
ORD-02484,PROD-0005,2,34.21,0.0
ORD-02484,PROD-0033,1,74.33,0.0
ORD-02484,PROD-0110,1,115.09,0.0
ORD-02485,PROD-0057,3,85.49,0.05
ORD-02485,PROD-0060,1,46.33,0.15
ORD-02486,PROD-0048,3,26.92,0.1
ORD-02487,PROD-0053,4,76.69,0.05
ORD-02488,PROD-0072,2,108.9,0.05
ORD-02488,PROD-0080,3,53.84,0.05
ORD-02488,PROD-0108,2,103.9,0.05
ORD-02488,PROD-0109,2,27.64,0.15
ORD-02489,PROD-0010,5,30.5,0.0
ORD-02490,PROD-0078,1,242.21,0.1
ORD-02491,PROD-0035,2,605.6,0.1
ORD-02491,PROD-0113,4,38.39,0.1
ORD-02492,PROD-0017,7,271.38,0.2
ORD-02492,PROD-0054,3,54.96,0.05
ORD-02493,PROD-0013,8,341.17,0.1
ORD-02493,PROD-0032,2,300.73,0.0
ORD-02493,PROD-0035,1,605.6,0.3
ORD-02494,PROD-0039,5,386.21,0.05
ORD-02494,PROD-0116,2,134.64,0.1
ORD-02495,PROD-0100,1,134.68,0.0
ORD-02496,PROD-0009,3,122.59,0.1
ORD-02496,PROD-0119,1,153.1,0.05
ORD-02497,PROD-0111,2,17.21,0.15
ORD-02498,PROD-0044,4,9.04,0.05
ORD-02498,PROD-0081,1,167.73,0.15
ORD-02499,PROD-0047,3,12.61,0.0
ORD-02500,PROD-0070,3,225.17,0.0
ORD-02501,PROD-0086,1,221.68,0.0
ORD-02501,PROD-0120,4,72.62,0.0
ORD-02502,PROD-0039,1,386.21,0.05
ORD-02503,PROD-0051,3,76.8,0.0
ORD-02503,PROD-0101,3,92.55,0.15
ORD-02503,PROD-0106,7,24.47,0.0
ORD-02504,PROD-0007,6,117.78,0.2
ORD-02504,PROD-0020,3,43.92,0.2
ORD-02505,PROD-0027,5,475.67,0.1
ORD-02505,PROD-0039,1,386.21,0.0
ORD-02505,PROD-0041,5,37.4,0.05
ORD-02505,PROD-0108,7,103.9,0.0
ORD-02506,PROD-0094,6,69.53,0.0
ORD-02506,PROD-0097,1,97.54,0.1
ORD-02506,PROD-0112,1,39.72,0.05
ORD-02507,PROD-0014,1,22.81,0.1
ORD-02507,PROD-0028,1,173.49,0.15
ORD-02508,PROD-0116,2,134.64,0.05
ORD-02509,PROD-0045,6,49.53,0.0
ORD-02509,PROD-0079,4,65.81,0.0
ORD-02510,PROD-0023,3,248.85,0.1
ORD-02510,PROD-0030,1,57.35,0.0
ORD-02510,PROD-0095,6,23.73,0.1
ORD-02510,PROD-0117,5,59.3,0.0
ORD-02511,PROD-0075,1,207.96,0.05
ORD-02511,PROD-0095,5,23.73,0.0
ORD-02511,PROD-0103,5,39.33,0.15
ORD-02512,PROD-0034,4,123.52,0.2
ORD-02512,PROD-0107,4,75.08,0.05
ORD-02513,PROD-0014,5,22.81,0.3
ORD-02513,PROD-0053,5,76.69,0.05
ORD-02513,PROD-0080,1,53.84,0.05
ORD-02514,PROD-0087,2,59.25,0.0
ORD-02515,PROD-0075,5,207.96,0.05
ORD-02516,PROD-0019,3,344.72,0.05
ORD-02516,PROD-0095,7,23.73,0.05
ORD-02517,PROD-0016,1,349.12,0.1
ORD-02517,PROD-0059,5,88.97,0.1
ORD-02517,PROD-0066,1,239.7,0.15
ORD-02517,PROD-0068,8,156.65,0.05
ORD-02518,PROD-0005,3,34.21,0.05
ORD-02518,PROD-0089,5,180.92,0.15
ORD-02519,PROD-0041,4,37.4,0.15
ORD-02520,PROD-0032,2,300.73,0.05
ORD-02520,PROD-0033,2,74.33,0.0
ORD-02520,PROD-0050,1,89.69,0.05
ORD-02520,PROD-0096,1,33.06,0.05
ORD-02521,PROD-0025,1,405.16,0.05
ORD-02521,PROD-0109,6,27.64,0.1
ORD-02522,PROD-0107,3,75.08,0.05
ORD-02522,PROD-0116,1,134.64,0.05
ORD-02523,PROD-0002,3,124.53,0.05
ORD-02523,PROD-0048,3,26.92,0.15
ORD-02523,PROD-0111,3,17.21,0.05
ORD-02524,PROD-0024,3,332.34,0.0
ORD-02524,PROD-0051,7,76.8,0.05
ORD-02524,PROD-0055,2,64.0,0.0
ORD-02525,PROD-0021,3,321.01,0.1
ORD-02525,PROD-0046,3,89.97,0.0
ORD-02525,PROD-0117,1,59.3,0.05
ORD-02526,PROD-0020,6,43.92,0.2
ORD-02526,PROD-0021,2,321.01,0.1
ORD-02526,PROD-0076,4,172.3,0.0
ORD-02527,PROD-0030,5,57.35,0.1
ORD-02527,PROD-0052,1,34.51,0.1
ORD-02527,PROD-0056,1,6.43,0.1
ORD-02528,PROD-0010,4,30.5,0.1
ORD-02528,PROD-0043,1,81.04,0.1
ORD-02529,PROD-0069,4,203.59,0.0
ORD-02530,PROD-0009,1,122.59,0.15
ORD-02530,PROD-0021,3,321.01,0.1
ORD-02530,PROD-0105,1,65.54,0.0
ORD-02531,PROD-0020,3,43.92,0.05
ORD-02531,PROD-0069,2,203.59,0.05
ORD-02531,PROD-0112,6,39.72,0.0
ORD-02532,PROD-0040,5,623.68,0.1
ORD-02532,PROD-0050,8,89.69,0.1
ORD-02533,PROD-0057,3,85.49,0.1
ORD-02533,PROD-0064,3,239.47,0.1
ORD-02533,PROD-0068,2,156.65,0.15
ORD-02533,PROD-0082,7,177.09,0.1
ORD-02534,PROD-0085,1,15.51,0.05
ORD-02535,PROD-0089,1,180.92,0.0
ORD-02536,PROD-0063,6,141.61,0.05
ORD-02536,PROD-0066,5,239.7,0.15
ORD-02537,PROD-0053,3,76.69,0.05
ORD-02537,PROD-0076,3,172.3,0.05
ORD-02537,PROD-0079,3,65.81,0.05
ORD-02538,PROD-0056,2,6.43,0.0
ORD-02539,PROD-0021,6,321.01,0.1
ORD-02539,PROD-0044,1,9.04,0.0
ORD-02539,PROD-0070,3,225.17,0.0
ORD-02539,PROD-0096,1,33.06,0.05
ORD-02540,PROD-0021,3,321.01,0.2
ORD-02540,PROD-0089,6,180.92,0.15
ORD-02541,PROD-0021,7,321.01,0.25
ORD-02541,PROD-0056,5,6.43,0.1
ORD-02542,PROD-0050,2,89.69,0.1
ORD-02542,PROD-0079,4,65.81,0.15
ORD-02542,PROD-0115,1,129.13,0.1
ORD-02543,PROD-0097,3,97.54,0.2
ORD-02543,PROD-0104,2,154.09,0.0
ORD-02543,PROD-0106,1,24.47,0.2
ORD-02543,PROD-0117,4,59.3,0.0
ORD-02544,PROD-0029,4,215.51,0.0
ORD-02545,PROD-0060,4,46.33,0.0
ORD-02545,PROD-0077,4,252.19,0.15
ORD-02545,PROD-0095,2,23.73,0.1
ORD-02546,PROD-0006,2,149.77,0.05
ORD-02546,PROD-0084,2,238.67,0.1
ORD-02547,PROD-0084,5,238.67,0.0
ORD-02548,PROD-0015,4,412.99,0.05
ORD-02548,PROD-0059,3,88.97,0.05
ORD-02548,PROD-0065,4,42.62,0.05
ORD-02548,PROD-0118,3,20.34,0.0
ORD-02549,PROD-0020,7,43.92,0.05
ORD-02549,PROD-0090,2,235.91,0.0
ORD-02549,PROD-0094,2,69.53,0.05
ORD-02550,PROD-0040,3,623.68,0.05
ORD-02550,PROD-0079,7,65.81,0.05
ORD-02551,PROD-0057,3,85.49,0.05
ORD-02551,PROD-0098,4,232.83,0.15
ORD-02552,PROD-0055,8,64.0,0.0
ORD-02552,PROD-0076,4,172.3,0.05
ORD-02553,PROD-0040,2,623.68,0.05
ORD-02553,PROD-0059,4,88.97,0.0
ORD-02553,PROD-0088,3,225.31,0.05
ORD-02554,PROD-0015,5,412.99,0.05
